longitude,latitude
27.413736,53.907912
27.412881,53.908074
27.41684,53.907903
27.41331,53.909154
27.410735,53.90863
27.416464,53.907239
27.443319,53.902922
27.443802,53.902208
27.442462,53.902085
27.620216,53.956799
27.559415,53.924711
27.560317,53.925431
27.56302,53.936991
27.6852,53.94945
27.674954,53.945441
27.654376,53.931932
27.439764,53.925191
27.439789,53.912706
27.43774,53.91203
27.43804,53.913325
27.439843,53.914001
27.436935,53.910014
27.440712,53.915013
27.439767,53.915227
27.439145,53.915467
27.437986,53.914842
27.438126,53.909995
27.5901,53.93118
27.589907,53.9319
27.436602,53.898352
27.43568,53.896942
27.437257,53.896835
27.436817,53.896184
27.435798,53.895747
27.435991,53.895292
27.435937,53.898927
27.436624,53.899243
27.437536,53.89887
27.684106,53.949425
27.444123,53.8998
27.443244,53.900071
27.442546,53.899262
27.443512,53.89899
27.428905,53.901551
27.439864,53.900242
27.440733,53.899079
27.439424,53.899465
27.438952,53.899186
27.441141,53.898061
27.439896,53.898561
27.439467,53.897928
27.440637,53.897555
27.439714,53.897378
27.440637,53.896961
27.441173,53.895962
27.440014,53.901696
27.441259,53.901203
27.446623,53.900647
27.485388,53.899724
27.725575,53.940783
27.472855,53.877998
27.692035,53.95142
27.443458,53.910652
27.442428,53.910538
27.443265,53.911164
27.442063,53.911398
27.441527,53.911038
27.438813,53.908333
27.438298,53.908699
27.438416,53.90753
27.437429,53.907511
27.43715,53.907612
27.43701,53.907859
27.437482,53.908383
27.437021,53.908762
27.437761,53.859367
27.650677,53.899136
27.652252,53.899812
27.554695,53.913629
27.462727,53.897827
27.476659,53.879867
27.735851,53.961123
27.738283,53.961943
27.482594,53.853501
27.676447,53.950656
27.683773,53.938178
27.445658,53.899288
27.445992,53.898703
